# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-03-10 17:07:34 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01554000 Susquehanna River at Sunbury, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01554000
#            TS   parameter     statistic     Description
#        119098       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	119098_00060_00003	119098_00060_00003_cd
USGS	01554000	1999-07-30	2430	A
USGS	01554000	1999-07-31	2320	A
USGS	01554000	1999-08-01	2160	A
USGS	01554000	1999-08-02	1920	A
USGS	01554000	1999-08-03	1950	A
USGS	01554000	1999-08-04	1870	A
USGS	01554000	1999-08-05	1930	A
USGS	01554000	1999-08-06	1950	A
USGS	01554000	1999-08-07	1920	A
USGS	01554000	1999-08-08	1960	A
USGS	01554000	1999-08-09	1910	A
USGS	01554000	1999-08-10	1800	A
USGS	01554000	1999-08-11	1830	A
USGS	01554000	1999-08-12	1720	A
USGS	01554000	1999-08-13	1860	A
USGS	01554000	1999-08-14	2910	A
USGS	01554000	1999-08-15	3940	A
USGS	01554000	1999-08-16	3080	A
USGS	01554000	1999-08-17	2260	A
USGS	01554000	1999-08-18	2340	A
USGS	01554000	1999-08-19	2510	A
USGS	01554000	1999-08-20	5590	A
USGS	01554000	1999-08-21	7180	A
USGS	01554000	1999-08-22	3610	A
USGS	01554000	1999-08-23	2970	A
USGS	01554000	1999-08-24	2680	A
USGS	01554000	1999-08-25	2500	A
USGS	01554000	1999-08-26	2420	A
USGS	01554000	1999-08-27	4160	A
USGS	01554000	1999-08-28	2990	A
USGS	01554000	1999-08-29	2450	A
USGS	01554000	1999-08-30	2240	A
USGS	01554000	1999-08-31	2260	A
USGS	01554000	1999-09-01	2490	A
USGS	01554000	1999-09-02	2220	A
USGS	01554000	1999-09-03	2050	A
USGS	01554000	1999-09-04	1910	A
USGS	01554000	1999-09-05	1810	A
USGS	01554000	1999-09-06	1740	A
USGS	01554000	1999-09-07	28300	A
USGS	01554000	1999-09-08	11200	A
USGS	01554000	1999-09-09	6360	A
USGS	01554000	1999-09-10	5060	A
USGS	01554000	1999-09-11	4500	A
USGS	01554000	1999-09-12	3600	A
USGS	01554000	1999-09-13	3100	A
USGS	01554000	1999-09-14	3020	A
USGS	01554000	1999-09-15	2900	A
USGS	01554000	1999-09-16	6700	A
USGS	01554000	1999-09-17	32800	A
USGS	01554000	1999-09-18	28800	A
USGS	01554000	1999-09-19	22200	A
USGS	01554000	1999-09-20	22300	A
USGS	01554000	1999-09-21	19400	A
USGS	01554000	1999-09-22	17000	A
USGS	01554000	1999-09-23	15800	A
USGS	01554000	1999-09-24	15100	A
USGS	01554000	1999-09-25	14300	A
USGS	01554000	1999-09-26	14600	A
USGS	01554000	1999-09-27	12500	A
USGS	01554000	1999-09-28	10600	A
USGS	01554000	1999-09-29	9500	A
USGS	01554000	1999-09-30	13900	A
USGS	01554000	1999-10-01	20700	A
USGS	01554000	1999-10-02	18900	A
USGS	01554000	1999-10-03	17300	A
USGS	01554000	1999-10-04	18600	A
USGS	01554000	1999-10-05	19300	A
USGS	01554000	1999-10-06	16500	A
USGS	01554000	1999-10-07	13900	A
USGS	01554000	1999-10-08	12000	A
USGS	01554000	1999-10-09	11200	A
USGS	01554000	1999-10-10	11300	A
USGS	01554000	1999-10-11	12600	A
USGS	01554000	1999-10-12	12300	A
USGS	01554000	1999-10-13	11200	A
USGS	01554000	1999-10-14	10900	A
USGS	01554000	1999-10-15	11300	A
USGS	01554000	1999-10-16	10900	A
USGS	01554000	1999-10-17	10700	A
USGS	01554000	1999-10-18	10700	A
USGS	01554000	1999-10-19	10500	A
USGS	01554000	1999-10-20	9920	A
USGS	01554000	1999-10-21	9140	A
USGS	01554000	1999-10-22	8990	A
USGS	01554000	1999-10-23	8300	A
USGS	01554000	1999-10-24	7940	A
USGS	01554000	1999-10-25	7620	A
USGS	01554000	1999-10-26	7240	A
USGS	01554000	1999-10-27	6940	A
USGS	01554000	1999-10-28	6730	A
USGS	01554000	1999-10-29	6540	A
USGS	01554000	1999-10-30	6400	A
USGS	01554000	1999-10-31	6180	A
USGS	01554000	1999-11-01	5940	A
USGS	01554000	1999-11-02	5750	A
USGS	01554000	1999-11-03	6640	A
USGS	01554000	1999-11-04	9210	A
USGS	01554000	1999-11-05	10300	A
USGS	01554000	1999-11-06	11700	A
USGS	01554000	1999-11-07	12100	A
USGS	01554000	1999-11-08	10900	A
USGS	01554000	1999-11-09	9590	A
USGS	01554000	1999-11-10	8730	A
USGS	01554000	1999-11-11	8220	A
USGS	01554000	1999-11-12	7790	A
USGS	01554000	1999-11-13	7500	A
USGS	01554000	1999-11-14	7190	A
USGS	01554000	1999-11-15	7070	A
USGS	01554000	1999-11-16	7000	A
USGS	01554000	1999-11-17	6950	A
USGS	01554000	1999-11-18	6780	A
USGS	01554000	1999-11-19	6610	A
USGS	01554000	1999-11-20	6520	A
USGS	01554000	1999-11-21	6460	A
USGS	01554000	1999-11-22	6260	A
USGS	01554000	1999-11-23	6190	A
USGS	01554000	1999-11-24	6180	A
USGS	01554000	1999-11-25	6360	A
USGS	01554000	1999-11-26	7480	A
USGS	01554000	1999-11-27	19800	A
USGS	01554000	1999-11-28	47300	A
USGS	01554000	1999-11-29	52200	A
USGS	01554000	1999-11-30	41500	A
USGS	01554000	1999-12-01	33500	A
USGS	01554000	1999-12-02	27600	A
USGS	01554000	1999-12-03	23600	A
USGS	01554000	1999-12-04	21000	A
USGS	01554000	1999-12-05	19100	A
USGS	01554000	1999-12-06	18100	A
USGS	01554000	1999-12-07	17900	A
USGS	01554000	1999-12-08	18100	A
USGS	01554000	1999-12-09	17900	A
USGS	01554000	1999-12-10	16900	A
USGS	01554000	1999-12-11	15900	A
USGS	01554000	1999-12-12	15000	A
USGS	01554000	1999-12-13	14600	A
USGS	01554000	1999-12-14	16000	A
USGS	01554000	1999-12-15	28600	A
USGS	01554000	1999-12-16	34900	A
USGS	01554000	1999-12-17	41700	A
USGS	01554000	1999-12-18	40400	A
USGS	01554000	1999-12-19	35000	A
USGS	01554000	1999-12-20	30600	A
USGS	01554000	1999-12-21	29100	A
USGS	01554000	1999-12-22	27700	A
USGS	01554000	1999-12-23	26900	A
USGS	01554000	1999-12-24	25900	A
USGS	01554000	1999-12-25	23400	A
USGS	01554000	1999-12-26	19000	A:e
USGS	01554000	1999-12-27	18000	A:e
USGS	01554000	1999-12-28	16900	A
USGS	01554000	1999-12-29	15500	A
USGS	01554000	1999-12-30	14900	A
USGS	01554000	1999-12-31	14600	A
USGS	01554000	2000-01-01	14600	A
USGS	01554000	2000-01-02	14400	A
USGS	01554000	2000-01-03	13900	A
USGS	01554000	2000-01-04	13800	A
USGS	01554000	2000-01-05	15200	A
USGS	01554000	2000-01-06	20900	A
USGS	01554000	2000-01-07	32900	A
USGS	01554000	2000-01-08	31200	A
USGS	01554000	2000-01-09	26200	A
USGS	01554000	2000-01-10	23500	A
USGS	01554000	2000-01-11	27500	A
USGS	01554000	2000-01-12	32600	A
USGS	01554000	2000-01-13	35700	A
USGS	01554000	2000-01-14	37100	A
USGS	01554000	2000-01-15	32000	A
USGS	01554000	2000-01-16	26000	A:e
USGS	01554000	2000-01-17	22000	A:e
USGS	01554000	2000-01-18	17500	A:e
USGS	01554000	2000-01-19	16300	A
USGS	01554000	2000-01-20	16100	A
USGS	01554000	2000-01-21	14000	A:e
USGS	01554000	2000-01-22	12500	A:e
USGS	01554000	2000-01-23	14000	A:e
USGS	01554000	2000-01-24	14600	A
USGS	01554000	2000-01-25	13500	A:e
USGS	01554000	2000-01-26	12200	A:e
USGS	01554000	2000-01-27	11500	A:e
USGS	01554000	2000-01-28	11500	A:e
USGS	01554000	2000-01-29	11700	A
USGS	01554000	2000-01-30	10100	A
USGS	01554000	2000-01-31	10200	A
USGS	01554000	2000-02-01	10500	A
USGS	01554000	2000-02-02	10900	A:e
USGS	01554000	2000-02-03	11400	A:e
USGS	01554000	2000-02-04	11900	A:e
USGS	01554000	2000-02-05	12500	A:e
USGS	01554000	2000-02-06	13000	A:e
USGS	01554000	2000-02-07	13000	A:e
USGS	01554000	2000-02-08	12500	A:e
USGS	01554000	2000-02-09	11500	A:e
USGS	01554000	2000-02-10	10500	A:e
USGS	01554000	2000-02-11	10300	A
USGS	01554000	2000-02-12	9750	A
USGS	01554000	2000-02-13	10100	A
USGS	01554000	2000-02-14	12600	A
USGS	01554000	2000-02-15	21500	A
USGS	01554000	2000-02-16	24300	A
USGS	01554000	2000-02-17	30400	A
USGS	01554000	2000-02-18	33300	A
USGS	01554000	2000-02-19	30900	A
USGS	01554000	2000-02-20	27900	A
USGS	01554000	2000-02-21	25000	A
USGS	01554000	2000-02-22	24100	A
USGS	01554000	2000-02-23	24100	A
USGS	01554000	2000-02-24	26400	A
USGS	01554000	2000-02-25	32600	A
USGS	01554000	2000-02-26	77600	A
USGS	01554000	2000-02-27	116000	A
USGS	01554000	2000-02-28	149000	A
USGS	01554000	2000-02-29	185000	A
USGS	01554000	2000-03-01	168000	A
USGS	01554000	2000-03-02	133000	A
USGS	01554000	2000-03-03	110000	A
USGS	01554000	2000-03-04	86700	A
USGS	01554000	2000-03-05	68200	A
USGS	01554000	2000-03-06	56300	A
USGS	01554000	2000-03-07	48000	A
USGS	01554000	2000-03-08	42000	A
USGS	01554000	2000-03-09	37300	A
USGS	01554000	2000-03-10	34900	A
USGS	01554000	2000-03-11	34500	A
USGS	01554000	2000-03-12	44000	A
USGS	01554000	2000-03-13	57700	A
USGS	01554000	2000-03-14	58300	A
USGS	01554000	2000-03-15	51900	A
USGS	01554000	2000-03-16	44200	A
USGS	01554000	2000-03-17	45300	A
USGS	01554000	2000-03-18	54500	A
USGS	01554000	2000-03-19	55600	A
USGS	01554000	2000-03-20	51200	A
USGS	01554000	2000-03-21	47600	A
USGS	01554000	2000-03-22	67600	A
USGS	01554000	2000-03-23	67000	A
USGS	01554000	2000-03-24	61300	A
USGS	01554000	2000-03-25	50900	A
USGS	01554000	2000-03-26	44200	A
USGS	01554000	2000-03-27	39700	A
USGS	01554000	2000-03-28	39500	A
USGS	01554000	2000-03-29	44500	A
USGS	01554000	2000-03-30	47100	A
USGS	01554000	2000-03-31	49100	A
USGS	01554000	2000-04-01	44300	A
USGS	01554000	2000-04-02	37800	A
USGS	01554000	2000-04-03	33200	A
USGS	01554000	2000-04-04	38800	A
USGS	01554000	2000-04-05	100000	A
USGS	01554000	2000-04-06	133000	A
USGS	01554000	2000-04-07	109000	A
USGS	01554000	2000-04-08	87000	A
USGS	01554000	2000-04-09	86900	A
USGS	01554000	2000-04-10	105000	A
USGS	01554000	2000-04-11	99800	A
USGS	01554000	2000-04-12	84400	A
USGS	01554000	2000-04-13	69400	A
USGS	01554000	2000-04-14	58300	A
USGS	01554000	2000-04-15	50400	A
USGS	01554000	2000-04-16	44400	A
USGS	01554000	2000-04-17	41500	A
USGS	01554000	2000-04-18	45300	A
USGS	01554000	2000-04-19	70000	A
USGS	01554000	2000-04-20	82500	A
USGS	01554000	2000-04-21	70800	A
USGS	01554000	2000-04-22	71500	A
USGS	01554000	2000-04-23	86700	A
USGS	01554000	2000-04-24	98100	A
USGS	01554000	2000-04-25	89500	A
USGS	01554000	2000-04-26	73200	A
USGS	01554000	2000-04-27	58800	A
USGS	01554000	2000-04-28	49100	A
USGS	01554000	2000-04-29	42900	A
USGS	01554000	2000-04-30	37900	A
USGS	01554000	2000-05-01	33900	A
USGS	01554000	2000-05-02	30200	A
USGS	01554000	2000-05-03	27400	A
USGS	01554000	2000-05-04	25800	A
USGS	01554000	2000-05-05	24000	A
USGS	01554000	2000-05-06	22600	A
USGS	01554000	2000-05-07	21000	A
USGS	01554000	2000-05-08	19600	A
USGS	01554000	2000-05-09	17800	A
USGS	01554000	2000-05-10	15100	A
USGS	01554000	2000-05-11	17600	A
USGS	01554000	2000-05-12	33800	A
USGS	01554000	2000-05-13	38100	A
USGS	01554000	2000-05-14	40500	A
USGS	01554000	2000-05-15	48600	A
USGS	01554000	2000-05-16	51500	A
USGS	01554000	2000-05-17	49500	A
USGS	01554000	2000-05-18	40500	A
USGS	01554000	2000-05-19	32900	A
USGS	01554000	2000-05-20	39400	A
USGS	01554000	2000-05-21	62900	A
USGS	01554000	2000-05-22	59300	A
USGS	01554000	2000-05-23	53200	A
USGS	01554000	2000-05-24	60600	A
USGS	01554000	2000-05-25	91900	A
USGS	01554000	2000-05-26	101000	A
USGS	01554000	2000-05-27	84400	A
USGS	01554000	2000-05-28	65600	A
USGS	01554000	2000-05-29	50600	A
USGS	01554000	2000-05-30	40800	A
USGS	01554000	2000-05-31	34100	A
USGS	01554000	2000-06-01	30100	A
USGS	01554000	2000-06-02	26100	A
USGS	01554000	2000-06-03	22900	A
USGS	01554000	2000-06-04	21100	A
USGS	01554000	2000-06-05	19500	A
USGS	01554000	2000-06-06	24000	A
USGS	01554000	2000-06-07	30300	A
USGS	01554000	2000-06-08	27500	A
USGS	01554000	2000-06-09	24800	A
USGS	01554000	2000-06-10	24300	A
USGS	01554000	2000-06-11	22200	A
USGS	01554000	2000-06-12	21900	A
USGS	01554000	2000-06-13	30400	A
USGS	01554000	2000-06-14	32400	A
USGS	01554000	2000-06-15	40700	A
USGS	01554000	2000-06-16	54500	A
USGS	01554000	2000-06-17	47500	A
USGS	01554000	2000-06-18	42800	A
USGS	01554000	2000-06-19	38100	A
USGS	01554000	2000-06-20	37500	A
USGS	01554000	2000-06-21	38900	A
USGS	01554000	2000-06-22	45400	A
USGS	01554000	2000-06-23	39600	A
USGS	01554000	2000-06-24	38300	A
USGS	01554000	2000-06-25	33300	A
USGS	01554000	2000-06-26	28400	A
USGS	01554000	2000-06-27	28600	A
USGS	01554000	2000-06-28	29300	A
USGS	01554000	2000-06-29	27100	A
USGS	01554000	2000-06-30	24400	A
USGS	01554000	2000-07-01	20900	A
USGS	01554000	2000-07-02	18100	A
USGS	01554000	2000-07-03	16100	A
USGS	01554000	2000-07-04	14700	A
USGS	01554000	2000-07-05	13700	A
USGS	01554000	2000-07-06	13000	A
USGS	01554000	2000-07-07	12500	A
USGS	01554000	2000-07-08	11400	A
USGS	01554000	2000-07-09	10100	A
USGS	01554000	2000-07-10	9720	A
USGS	01554000	2000-07-11	8990	A
USGS	01554000	2000-07-12	8350	A
USGS	01554000	2000-07-13	7820	A
USGS	01554000	2000-07-14	7510	A
USGS	01554000	2000-07-15	7900	A
USGS	01554000	2000-07-16	9200	A
USGS	01554000	2000-07-17	9250	A
USGS	01554000	2000-07-18	9770	A
USGS	01554000	2000-07-19	13300	A
USGS	01554000	2000-07-20	12400	A
USGS	01554000	2000-07-21	11000	A
USGS	01554000	2000-07-22	9430	A
USGS	01554000	2000-07-23	8320	A
USGS	01554000	2000-07-24	7330	A
USGS	01554000	2000-07-25	7280	A
USGS	01554000	2000-07-26	6950	A
USGS	01554000	2000-07-27	6430	A
USGS	01554000	2000-07-28	6180	A
USGS	01554000	2000-07-29	5970	A
USGS	01554000	2000-07-30	6190	A
USGS	01554000	2000-07-31	11900	A
USGS	01554000	2000-08-01	19900	A
USGS	01554000	2000-08-02	19000	A
USGS	01554000	2000-08-03	18700	A
USGS	01554000	2000-08-04	16700	A
USGS	01554000	2000-08-05	13800	A
USGS	01554000	2000-08-06	11700	A
USGS	01554000	2000-08-07	11300	A
USGS	01554000	2000-08-08	11800	A
USGS	01554000	2000-08-09	12700	A
USGS	01554000	2000-08-10	13400	A
USGS	01554000	2000-08-11	11100	A
USGS	01554000	2000-08-12	10200	A
USGS	01554000	2000-08-13	11100	A
USGS	01554000	2000-08-14	11400	A
USGS	01554000	2000-08-15	9830	A
USGS	01554000	2000-08-16	8780	A
USGS	01554000	2000-08-17	9630	A
USGS	01554000	2000-08-18	8970	A
USGS	01554000	2000-08-19	8050	A
USGS	01554000	2000-08-20	7400	A
USGS	01554000	2000-08-21	6800	A
USGS	01554000	2000-08-22	6490	A
USGS	01554000	2000-08-23	6200	A
USGS	01554000	2000-08-24	6020	A
USGS	01554000	2000-08-25	5920	A
USGS	01554000	2000-08-26	5650	A
USGS	01554000	2000-08-27	5480	A
USGS	01554000	2000-08-28	5590	A
USGS	01554000	2000-08-29	6160	A
USGS	01554000	2000-08-30	6080	A
USGS	01554000	2000-08-31	5460	A
USGS	01554000	2000-09-01	5460	A
USGS	01554000	2000-09-02	6580	A
USGS	01554000	2000-09-03	6090	A
USGS	01554000	2000-09-04	5430	A
USGS	01554000	2000-09-05	5030	A
USGS	01554000	2000-09-06	4720	A
USGS	01554000	2000-09-07	4450	A
USGS	01554000	2000-09-08	4280	A
USGS	01554000	2000-09-09	4280	A
USGS	01554000	2000-09-10	4340	A
USGS	01554000	2000-09-11	9570	A
USGS	01554000	2000-09-12	4090	A
USGS	01554000	2000-09-13	4720	A
USGS	01554000	2000-09-14	6960	A
USGS	01554000	2000-09-15	7050	A
USGS	01554000	2000-09-16	7000	A
USGS	01554000	2000-09-17	8160	A
USGS	01554000	2000-09-18	8270	A
USGS	01554000	2000-09-19	7450	A
USGS	01554000	2000-09-20	6930	A
USGS	01554000	2000-09-21	6500	A
USGS	01554000	2000-09-22	5870	A
USGS	01554000	2000-09-23	5220	A
USGS	01554000	2000-09-24	4910	A
USGS	01554000	2000-09-25	4750	A
USGS	01554000	2000-09-26	4720	A
USGS	01554000	2000-09-27	5120	A
USGS	01554000	2000-09-28	5700	A
USGS	01554000	2000-09-29	5980	A
USGS	01554000	2000-09-30	5970	A
USGS	01554000	2000-10-01	5630	A
USGS	01554000	2000-10-02	5180	A
USGS	01554000	2000-10-03	4800	A
USGS	01554000	2000-10-04	4590	A
USGS	01554000	2000-10-05	4510	A
USGS	01554000	2000-10-06	4580	A
USGS	01554000	2000-10-07	5150	A
USGS	01554000	2000-10-08	6860	A
USGS	01554000	2000-10-09	11700	A
USGS	01554000	2000-10-10	13500	A
USGS	01554000	2000-10-11	10500	A
USGS	01554000	2000-10-12	8820	A
USGS	01554000	2000-10-13	7990	A
USGS	01554000	2000-10-14	7190	A
USGS	01554000	2000-10-15	6950	A
USGS	01554000	2000-10-16	6640	A
USGS	01554000	2000-10-17	6300	A
USGS	01554000	2000-10-18	7870	A
USGS	01554000	2000-10-19	12000	A
USGS	01554000	2000-10-20	14700	A
USGS	01554000	2000-10-21	20300	A
USGS	01554000	2000-10-22	17800	A
USGS	01554000	2000-10-23	14800	A
USGS	01554000	2000-10-24	12400	A
USGS	01554000	2000-10-25	10900	A
USGS	01554000	2000-10-26	9870	A
USGS	01554000	2000-10-27	9330	A
USGS	01554000	2000-10-28	8810	A
USGS	01554000	2000-10-29	8190	A
USGS	01554000	2000-10-30	7790	A
USGS	01554000	2000-10-31	7490	A
USGS	01554000	2000-11-01	7310	A
USGS	01554000	2000-11-02	6950	A
USGS	01554000	2000-11-03	6790	A
USGS	01554000	2000-11-04	6580	A
USGS	01554000	2000-11-05	6270	A
USGS	01554000	2000-11-06	6010	A
USGS	01554000	2000-11-07	5730	A
USGS	01554000	2000-11-08	5580	A
USGS	01554000	2000-11-09	5550	A
USGS	01554000	2000-11-10	5990	A
USGS	01554000	2000-11-11	7850	A
USGS	01554000	2000-11-12	10000	A
USGS	01554000	2000-11-13	12500	A
USGS	01554000	2000-11-14	13100	A
USGS	01554000	2000-11-15	12600	A
USGS	01554000	2000-11-16	11400	A
USGS	01554000	2000-11-17	10700	A
USGS	01554000	2000-11-18	10200	A
USGS	01554000	2000-11-19	9750	A
USGS	01554000	2000-11-20	9300	A
USGS	01554000	2000-11-21	8910	A
USGS	01554000	2000-11-22	8500	A
USGS	01554000	2000-11-23	8120	A
USGS	01554000	2000-11-24	7660	A
USGS	01554000	2000-11-25	7170	A
USGS	01554000	2000-11-26	7150	A
USGS	01554000	2000-11-27	8380	A
USGS	01554000	2000-11-28	9370	A
USGS	01554000	2000-11-29	11100	A
USGS	01554000	2000-11-30	13100	A
USGS	01554000	2000-12-01	14700	A
USGS	01554000	2000-12-02	13900	A
USGS	01554000	2000-12-03	13100	A
USGS	01554000	2000-12-04	12100	A
USGS	01554000	2000-12-05	11200	A
USGS	01554000	2000-12-06	10300	A
USGS	01554000	2000-12-07	9570	A
USGS	01554000	2000-12-08	8990	A:e
USGS	01554000	2000-12-09	8320	A:e
USGS	01554000	2000-12-10	8320	A:e
USGS	01554000	2000-12-11	7830	A:e
USGS	01554000	2000-12-12	7660	A:e
USGS	01554000	2000-12-13	8320	A:e
USGS	01554000	2000-12-14	8660	A:e
USGS	01554000	2000-12-15	8490	A:e
USGS	01554000	2000-12-16	9820	A:e
USGS	01554000	2000-12-17	28000	A:e
USGS	01554000	2000-12-18	78100	A:e
USGS	01554000	2000-12-19	85800	A:e
USGS	01554000	2000-12-20	74300	A
USGS	01554000	2000-12-21	58200	A
USGS	01554000	2000-12-22	41200	A
USGS	01554000	2000-12-23	34300	A
USGS	01554000	2000-12-24	27200	A
USGS	01554000	2000-12-25	23200	A
USGS	01554000	2000-12-26	19600	A
USGS	01554000	2000-12-27	15900	A
USGS	01554000	2000-12-28	16200	A
USGS	01554000	2000-12-29	14600	A
USGS	01554000	2000-12-30	13900	A
USGS	01554000	2000-12-31	14100	A
USGS	01554000	2001-01-01	12800	A
USGS	01554000	2001-01-02	12900	A
USGS	01554000	2001-01-03	11700	A
USGS	01554000	2001-01-04	11500	A
USGS	01554000	2001-01-05	11300	A
USGS	01554000	2001-01-06	11500	A
USGS	01554000	2001-01-07	11300	A
USGS	01554000	2001-01-08	11800	A
USGS	01554000	2001-01-09	11500	A
USGS	01554000	2001-01-10	10900	A
USGS	01554000	2001-01-11	11100	A
USGS	01554000	2001-01-12	10300	A
USGS	01554000	2001-01-13	9110	A
USGS	01554000	2001-01-14	9030	A
USGS	01554000	2001-01-15	9110	A
USGS	01554000	2001-01-16	9100	A
USGS	01554000	2001-01-17	9360	A
USGS	01554000	2001-01-18	9260	A
USGS	01554000	2001-01-19	9300	A
USGS	01554000	2001-01-20	9510	A
USGS	01554000	2001-01-21	9280	A
USGS	01554000	2001-01-22	8900	A
USGS	01554000	2001-01-23	8340	A
USGS	01554000	2001-01-24	8680	A
USGS	01554000	2001-01-25	9410	A
USGS	01554000	2001-01-26	8130	A
USGS	01554000	2001-01-27	8460	A
USGS	01554000	2001-01-28	7890	A
USGS	01554000	2001-01-29	7700	A
USGS	01554000	2001-01-30	7520	A:e
USGS	01554000	2001-01-31	8180	A:e
USGS	01554000	2001-02-01	9820	A:e
USGS	01554000	2001-02-02	9700	A:e
USGS	01554000	2001-02-03	12200	A:e
USGS	01554000	2001-02-04	15800	A:e
USGS	01554000	2001-02-05	15900	A:e
USGS	01554000	2001-02-06	14400	A:e
USGS	01554000	2001-02-07	13300	A:e
USGS	01554000	2001-02-08	12200	A:e
USGS	01554000	2001-02-09	12800	A:e
USGS	01554000	2001-02-10	14200	A:e
USGS	01554000	2001-02-11	17500	A:e
USGS	01554000	2001-02-12	30200	A:e
USGS	01554000	2001-02-13	37200	A
USGS	01554000	2001-02-14	33400	A
USGS	01554000	2001-02-15	31300	A
USGS	01554000	2001-02-16	36900	A
USGS	01554000	2001-02-17	46400	A
USGS	01554000	2001-02-18	45300	A
USGS	01554000	2001-02-19	37500	A
USGS	01554000	2001-02-20	32100	A
USGS	01554000	2001-02-21	29000	A
USGS	01554000	2001-02-22	26700	A
USGS	01554000	2001-02-23	25000	A
USGS	01554000	2001-02-24	23100	A
USGS	01554000	2001-02-25	21500	A
USGS	01554000	2001-02-26	21200	A
USGS	01554000	2001-02-27	21500	A
USGS	01554000	2001-02-28	21900	A
USGS	01554000	2001-03-01	21900	A
USGS	01554000	2001-03-02	20900	A
USGS	01554000	2001-03-03	19300	A
USGS	01554000	2001-03-04	18000	A
USGS	01554000	2001-03-05	17700	A
USGS	01554000	2001-03-06	17100	A
USGS	01554000	2001-03-07	16200	A
USGS	01554000	2001-03-08	15500	A
USGS	01554000	2001-03-09	16000	A
USGS	01554000	2001-03-10	16500	A
USGS	01554000	2001-03-11	16200	A
USGS	01554000	2001-03-12	15400	A
USGS	01554000	2001-03-13	18500	A
USGS	01554000	2001-03-14	24300	A
USGS	01554000	2001-03-15	30000	A
USGS	01554000	2001-03-16	36500	A
USGS	01554000	2001-03-17	37400	A
USGS	01554000	2001-03-18	39800	A
USGS	01554000	2001-03-19	42600	A
USGS	01554000	2001-03-20	40200	A
USGS	01554000	2001-03-21	38600	A
USGS	01554000	2001-03-22	50100	A
USGS	01554000	2001-03-23	79200	A
USGS	01554000	2001-03-24	85300	A
USGS	01554000	2001-03-25	76500	A
USGS	01554000	2001-03-26	64400	A
USGS	01554000	2001-03-27	51000	A
USGS	01554000	2001-03-28	41500	A
USGS	01554000	2001-03-29	35500	A
USGS	01554000	2001-03-30	41200	A
USGS	01554000	2001-03-31	73300	A
USGS	01554000	2001-04-01	100000	A
USGS	01554000	2001-04-02	78900	A
USGS	01554000	2001-04-03	59500	A
USGS	01554000	2001-04-04	50300	A
USGS	01554000	2001-04-05	46500	A
USGS	01554000	2001-04-06	51100	A
USGS	01554000	2001-04-07	65900	A
USGS	01554000	2001-04-08	85000	A
USGS	01554000	2001-04-09	103000	A
USGS	01554000	2001-04-10	116000	A
USGS	01554000	2001-04-11	129000	A
USGS	01554000	2001-04-12	119000	A
USGS	01554000	2001-04-13	104000	A
USGS	01554000	2001-04-14	91200	A
USGS	01554000	2001-04-15	77600	A
USGS	01554000	2001-04-16	72100	A
USGS	01554000	2001-04-17	71600	A
USGS	01554000	2001-04-18	72800	A
USGS	01554000	2001-04-19	65300	A
USGS	01554000	2001-04-20	55700	A
USGS	01554000	2001-04-21	48600	A
USGS	01554000	2001-04-22	46100	A
USGS	01554000	2001-04-23	48500	A
USGS	01554000	2001-04-24	45600	A
USGS	01554000	2001-04-25	39800	A
USGS	01554000	2001-04-26	35000	A
USGS	01554000	2001-04-27	31200	A
USGS	01554000	2001-04-28	27800	A
USGS	01554000	2001-04-29	25100	A
USGS	01554000	2001-04-30	22800	A
USGS	01554000	2001-05-01	20800	A
USGS	01554000	2001-05-02	19300	A
USGS	01554000	2001-05-03	17500	A
USGS	01554000	2001-05-04	14000	A
USGS	01554000	2001-05-05	15500	A
USGS	01554000	2001-05-06	14600	A
USGS	01554000	2001-05-07	12600	A
USGS	01554000	2001-05-08	12600	A
USGS	01554000	2001-05-09	11800	A
USGS	01554000	2001-05-10	11000	A
USGS	01554000	2001-05-11	10600	A
USGS	01554000	2001-05-12	10100	A
USGS	01554000	2001-05-13	9620	A
USGS	01554000	2001-05-14	9250	A
USGS	01554000	2001-05-15	8930	A
USGS	01554000	2001-05-16	8370	A
USGS	01554000	2001-05-17	7970	A
USGS	01554000	2001-05-18	7620	A
USGS	01554000	2001-05-19	7460	A
USGS	01554000	2001-05-20	7160	A
USGS	01554000	2001-05-21	6860	A
USGS	01554000	2001-05-22	7040	A
USGS	01554000	2001-05-23	7300	A
USGS	01554000	2001-05-24	7530	A
USGS	01554000	2001-05-25	9680	A
USGS	01554000	2001-05-26	11000	A
USGS	01554000	2001-05-27	11500	A
